Bdl;Km;+m;Kmti;+mti;spm;UNE;spår;Pl/Str;objnr;Rälmodell;Räl vikt(kg/m);Rällängd(m);Skarvtyp;Inläggn.år räl;Tillv.år räl;Rev.klass räl;Tillverkare räl;Stålsort räl;Sliper typ;Sliperavstånd(mm);Inläggn.år sliper;Tillverkningsår;Tillverkare sliper;Slipermatta;Befästning typ;Klämma;Isolator;Mellanlägg;Ballast typ;Tillverkare;Inl/ren.år ballast;Tjocklek(cm från suk);Besiktningsklass;Bantyp;Stråk;Besiktningsklass bana;Spår Huvud/Sido;Infrastrukturägare;Infrastrukturförvaltare;Underhållsdistrikt;UH.kontraktsområde Bas;UH.entreprenör Bas;Status järnvägsnät;Funktionella system;Anläggningsregion;Rälmodell_Räl vikt(kg/m)_Sliper typ_Befästning typ
165;248;938;270;330;21361;E;;Lvd-Vjm;22295;SJ;50;19;S;0;0;Ny;?;?;T;670;2015;2015;-;-;R-und;-;-;-;G;?;1943;0;b2;[Saknas];99;b2;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_50_T_R-und
165;270;330;270;537;207;E;2;Vjm;19842;SJ;43;?;S;0;0;Ny;?;?;T;760;1943;0;?;-;R-und;-;-;-;G;?;1943;0;b2;[Saknas];99;b2;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_43_T_R-und
165;270;570;271;59;489;E;2;Vjm;743;SJ;43;14;S;1964;1940;Ny;DOMN;?;T;750;1964;0;?;-;R-und;-;-;-;G;?;1964;0;b2;[Saknas];99;b2;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_43_T_R-und
165;271;88;271;400;312;E;2;Vjm;19822;UIC;60;15;S;0;1989;Ny;DOMN;?;T;760;1941;0;?;-;R-und;-;-;-;G;?;1941;0;b2;[Saknas];99;b2;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];UIC_60_T_R-und
165;271;400;302;77;30630;E;;Vjm-Vld;744;SJ;50;19;S;0;1966;Ny;DOMN;R260;T;760;1941;0;?;-;R-und;-;-;-;G;?;1941;0;b2;[Saknas];99;b2;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_50_T_R-und
165;302;77;302;78;1;E;3;Vld;22578;SJ;43;14;T;1962;1930;Ny;DOMN;?;T;760;1941;0;?;-;R-und;-;-;-;G;?;1941;0;b1;[Saknas];99;b1;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_43_T_R-und
165;302;107;302;117;10;E;3;Vld;2604;SJ;34;18;S;1942;1910;Ny;?;?;T;760;1942;0;?;-;R-und;-;-;-;G;?;1942;0;b1;[Saknas];99;b1;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_34_T_R-und
165;302;146;302;639;493;E;3;Vld;2605;SJ;43;38;S;1981;1973;Ny;DOMN;?;T;760;1981;0;?;-;R-und;-;-;-;G;?;1981;0;b1;[Saknas];99;b1;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_43_T_R-und
165;302;668;302;678;10;E;3;Vld;2606;SJ;43;18;S;1942;1910;Ny;?;?;T;760;1942;0;?;-;R-und;-;-;-;G;?;1942;0;b1;[Saknas];99;b1;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_43_T_R-und
165;302;707;302;708;1;E;3;Vld;22581;SJ;43;?;S;1965;0;Ny;?;?;T;670;1942;0;?;-;R-und;-;-;?;G;?;1942;0;b1;[Saknas];99;b1;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_43_T_R-und
165;302;708;309;250;6530;E;;Vld-Sum;2607;SJ;43;20;S;1965;0;Ny;?;?;T;670;1942;0;?;-;R-und;-;-;?;G;?;1942;0;b2;[Saknas];99;b2;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_43_T_R-und
165;309;250;309;688;438;E1;4;Sum;31349;SJ;50;18;S;1991;0;Ny;?;?;T;740;2010;2010;-;-;R-und;-;-;-;G;?;1942;0;b2;[Saknas];99;b2;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_50_T_R-und
165;309;717;311;924;2202;E1;4;Sum;19843;SJ;50;18;S;1991;0;Ny;?;?;T;740;2010;2010;?;-;R-und;-;-;?;G;?;1924;0;b2;[Saknas];99;b2;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_50_T_R-und
165;311;982;312;156;174;E1;4;Sum;21607;SJ;43;18;S;0;0;Ny;?;?;T;670;0;0;?;-;R-und;-;-;-;G;?;0;0;b1;[Saknas];99;b1;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_43_T_R-und
165;312;185;312;216;32;E1;4;Sum;21608;SJ;43;18;S;0;0;Ny;?;?;T;670;0;0;?;-;R-und;-;-;-;G;?;0;0;b1;[Saknas];99;b1;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_43_T_R-und
165;312;245;312;559;313;E1;4;Sum;21609;SJ;43;18;S;0;0;Ny;?;?;T;730;0;0;?;-;R-und;-;-;-;G;?;0;0;b1;[Saknas];99;b1;nhsp;TRV;IBAB;IBAB;[Saknas];inord;Öppen;[Saknas];[Saknas];SJ_43_T_R-und
171;5;615;5;831;216;E;11;Ök;20764;UIC;60;L;L;2006;2006;Ny;DO;R350LHT;B2.5;600;2006;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2006;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;5;865;5;870;5;E;11;Ök;20761;UIC;60;L;L;2006;2006;Ny;?;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;5;924;6;484;560;E;11;Ök;20760;UIC;60;L;L;2006;2006;Ny;?;R350LHT;B2.5;600;2005;0;?;-;P-Ec;eGR/BR;GRÖN;e10;M;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;6;538;7;646;1108;E;11;Ök;20763;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;7;646;7;851;205;E;21;Ökn;20786;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;7;905;9;353;1448;E;21;Ökn;20766;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;9;407;10;698;1290;E;21;Ökn;21724;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;10;698;11;26;328;E;34;Ara;20787;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;11;80;12;283;1203;E;34;Ara;20788;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;12;337;12;726;389;E;34;Ara;21728;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;12;726;16;23;3297;E;;Ara-Hög;21738;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;16;23;16;423;400;E;2;Hög;21501;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;16;477;17;540;1062;E;2;Hög;21500;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;17;594;17;878;284;E;2;Hög;21737;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;17;878;26;20;8142;E;;Hög-Gia;21743;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;26;20;26;834;814;E;3;Gia;21499;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;26;899;28;124;1225;E;3;Gia;21498;UIC;60;L;L;2005;2005;Ny;DO;?;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;28;178;28;590;412;E;3;Gia;21744;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;28;590;31;517;2927;E;;Gia-Humn;22428;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;31;517;31;970;453;E;1;Humn;21497;UIC;60;L;L;2005;2005;Ny;DO;R350LHT;B2.5;600;2005;0;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BB;2005;30;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;32;24;32;560;536;E;1;Humn;23326;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGRÖN;LJGRÖN;e10;M1;BB;2007;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;32;560;36;92;3543;E;;Humn-Köa;24825;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGRÖN;LJGRÖN;e10;M1;BB;2007;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;36;92;36;490;398;E;2;Köa;21776;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGRÖN;LJGRÖN;e10;M1;BB;2007;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;36;544;37;606;1062;E;2;Köa;22739;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BB;2007;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;37;660;38;57;397;E;2;Köa;24833;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BB;2007;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;38;57;47;402;9345;E;;Köa-Sbe;24826;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2007;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;47;402;47;780;378;E;2;Sbe;22579;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2007;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;47;834;48;886;1062;E;2;Sbe;22726;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2007;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;48;940;49;338;398;E;2;Sbe;24835;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2007;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;49;338;57;480;8142;E;;Sbe-Ruk;24828;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2007;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;57;480;57;808;328;E;3;Ruk;22725;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGR/BR;GRÖN;e10;M1;BBAB;2007;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;57;862;58;990;1128;E;3;Ruk;22718;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGRÖN;LJGRÖN;e10;M1;BBAB;2007;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;59;44;59;441;397;E;3;Ruk;24834;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGRÖN;GRÖN;e10;M1;BB;2004;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;59;441;62;921;3480;E;;Ruk-Nog;24827;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGRÖN;GRÖN;e10;M1;BB;2004;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
171;62;921;63;173;262;E;2;Nog;22717;UIC;60;L;L;2007;2007;Ny;DO;R350LHT;B2.5;600;2007;2007;SBET;-;P-Ec;eGRÖN;GRÖN;e10;M1;BB;2004;50;b5;2;28;b5;nhsp;TRV;TRV;Nord;1721702;inord;Öppen;FS Uå-U;Norra;UIC_60_B2.5_P-Ec
