Bandel;Startläge;Slutläge;Spårnamn;Event Category;Event Type;Start Date;End Date;Reference ID;Day Age;Last Edited By;Last Edited Time;Räl Beskrivning Yttersträng;Max Sidoslitage;Max Sidoslitage Yttersträng;Sträcka;Mätning;Befästningsmodell;Längd sträcka H > 6 mm Innersträng (m);Mätning Spårvidd;Spårklass;Räl Inläggningsår Innersträng;Medel Sidoslitage Cirkulärkurva;Hastighetsklass;Medel Spårvidd Cirkulärkurva;Slipermodell;Längd sträcka H > 6 mm Yttersträng (m);Räl Stålsort Yttersträng;Räl Stålsort Innersträng;Medel Höjdslitage Yttersträng Cirkulärkurva;Medel Höjdslitage Innersträng Cirkulärkurva;Radie;Längd sträcka H > 10 mm Innersträng (m);Medel Sidoslitage Innersträng Cirkulärkurva;Procent mätt Spårvidd;Max H Innersträng;Skriptversion;Räl Beskrivning Innersträng;Max H;Längd Kurva (m);_Skapat_av;Max Höjdslitage Innersträng;Medel H Yttersträng Cirkulärkurva;Procent mätt;Medel Spårvidd - Sidoslitage Cirkulärkurva;_Skapat_datum;Medel Höjdslitage Cirkulärkurva;Rälvikt (kg);Medel H Innersträng Cirkulärkurva;Längd sträcka H > 10 mm Yttersträng (m);Max Sidoslitage Innersträng;Max Spårvidd;Medel H Cirkulärkurva;Max Spårvidd - Max Sidoslitage;Max H Yttersträng;Max Höjdslitage;Plats;Längd Spårvidd max över UH1 gräns;Räl Inläggningsår Yttersträng;Skriptnamn;Max Höjdslitage Yttersträng;Min Spårvidd;Medel Sidoslitage Yttersträng Cirkulärkurva;Mätvagn;Mätdatum;Geometrityp;Räl Stålsort Höger räl;Medel Höjdslitage Vänster räl;BIS objnr;Längd sträcka H > 10 mm Vänster räl (m);Medel H Vänster räl;Medel Sidoslitage Vänster räl;Räl Inläggningsår Vänster räl;Räl Inläggningsår Höger räl;Max H Vänster räl;Max Höjdslitage Höger räl;Längd sträcka H > 10 mm Höger räl (m);Max Höjdslitage Vänster räl;Max Sidoslitage Vänster räl;Max Sidoslitage Höger räl;Medel Höjdslitage Höger räl;Medel H Höger räl;Medel Sidoslitage Höger räl;Max H Höger räl;Räl Beskrivning Vänster räl;Längd sträcka H > 6 mm Höger räl (m);Räl Stålsort Vänster räl;Räl Beskrivning Höger räl;Längd sträcka H > 6 mm Vänster räl (m);Medel Sidoslitage;Medel H;Medel Höjdslitage;Radie (meter);Event ID
117A;1292 + 84,0 m;1292 + 146,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;180527 13:24;180727 13:24;2939475597;2347;;;93L60DO93;1,67;1,36;Driftplats (ahsp);RPM_1805271324A_117A_E_1291_800;P-Ec;;;1;1993;0,75;1,0;;B;;1100;1100;2,6;2,14;760,0;;0,6;;4,22;2.14;93L60DO93;4,22;62;spajan01;3,63;2,97;100;;190301 12:21;2,6;60;2,44;;1,67;;2,97;;3,8;3,63;Rps;;1993;Rail Wear varningslista;3,54;;0,75;IMV100M;180527 13:24;Kurva;;;38177;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1292 + 899,0 m;1292 + 922,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;180527 13:24;180727 13:24;2939475598;2347;;;14L60DO14;0,53;0,48;Driftplats (ahsp);RPM_1805271324A_117A_E_1291_800;P-Fc;;;1;2014;0,36;1,0;;B2.5;;LHT;LHT;1,04;0,84;970,0;;0,36;;1,39;2.14;14L60DO14;1,69;23;spajan01;1,12;1,19;100;;190301 12:21;1,04;60;1,02;;0,53;;1,19;;1,69;1,56;Rps;;2014;Rail Wear varningslista;1,56;;0,29;IMV100M;180527 13:24;Kurva;;;38180;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1292 + 976,0 m;1293 + 25,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;180527 13:24;180727 13:24;2939475599;2347;;;14L60DO14;0,9;0,9;Driftplats (ahsp);RPM_1805271324A_117A_E_1291_800;P-Fc;;;1;2014;0,36;1,0;;B2.5;;LHT;LHT;1,21;1,19;-3610,0;;0,36;;1,47;2.14;14L60DO14;1,8;47;spajan01;1,25;1,35;100;;190301 12:21;1,21;60;1,37;;0,6;;1,37;;1,8;1,37;Rps;;2014;Rail Wear varningslista;1,37;;0,28;IMV100M;180527 13:24;Kurva;;;55645;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1292 + 681,0 m;1292 + 879,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;180527 13:24;180727 13:24;2939475600;2347;;;93L60DO93;1,66;1,66;Driftplats (ahsp);RPM_1805271324A_117A_E_1291_800;P-Ec;13.0;;1;2014;0,43;1,0;;B;25.0;1100;1100;2,77;2,71;-2928,0;;0,18;;7,42;2.14;93L60DO93;8,24;198;spajan01;7,41;2,99;100;;190301 12:21;2,77;60;2,81;;1,25;;2,99;;8,24;7,53;Rps;;2014;Rail Wear varningslista;7,53;;0,43;IMV100M;180527 13:24;Kurva;;;55644;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1292 + 211,0 m;1292 + 263,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;180527 13:24;180727 13:24;2939475601;2347;;;93L60DO93;1,83;1,83;Driftplats (ahsp);RPM_1805271324A_117A_E_1291_800;P-Ec;;;1;1993;1,21;1,0;;B;;1100;1100;3,05;3,21;-23500,0;;0,64;;3,96;2.14;93L60DO93;4,16;52;spajan01;3,74;3,65;100;;190301 12:21;3,21;60;3,53;;0,94;;3,65;;4,16;3,74;Rps;;1993;Rail Wear varningslista;3,42;;1,21;IMV100M;180527 13:24;Kurva;;;38178;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1292 + 929,0 m;1293 + 588,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180527 13:24;180727 13:24;2939475602;2347;;;93L60DO93;5,89;5,89;Driftplats (nhsp);RPM_1805271324A_117A_E_1291_800;P-Ec;;;1;2014;3,94;2,0;;B;124.0;1100;1100;5,44;5,07;-964,0;;-0,57;;5,82;2.14;93L60DO93;8,99;657;spajan01;6,33;7,41;24;;190301 12:21;5,44;60;4,79;;5,56;;7,41;;8,99;6,62;Rps;13.200000000000001;2014;Rail Wear varningslista;6,62;;3,94;IMV100M;180527 13:24;Kurva;;;38175;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1299 + 136,0 m;1299 + 337,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180527 13:34;180727 13:34;2939475714;2347;;;93L60DO93;1,76;1,76;Driftplats (nhsp);RPM_1805271334A_117A_E_1299_126;P-Ec;5.0;;1;1993;0,5;3,0;;B;6.0;1100;1100;4,49;3,88;1810,0;;0,49;;8,45;2.14;93L60DO93;8,45;201;spajan01;8,02;4,74;59;;190301 12:21;4,49;60;4,13;;1,21;;4,74;;8,07;8,02;Hrt;;1993;Rail Wear varningslista;7,75;;0,5;IMV100M;180527 13:34;Kurva;;;600;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1299 + 389,0 m;1299 + 427,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;180527 13:34;180727 13:34;2939475715;2347;;;94L50DOMN;0,36;0,1;Driftplats (ahsp);RPM_1805271334A_117A_E_1299_126;Hey;;;2;1994;0,67;0,0;;H;;800;800;2,89;2,63;4000,0;;-0,67;;2,89;2.14;94L50DOMN;3,06;38;spajan01;3,02;2,82;100;;190301 12:21;2,89;50;2,3;;0,36;;2,82;;3,06;3,08;Hrt;;1994;Rail Wear varningslista;3,08;;-0,13;IMV100M;180527 13:34;Kurva;;;36982;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1299 + 288,0 m;1299 + 303,0 m;2;RPM Rälslitage i kurva;Rälslitage i kurva;180527 13:34;180727 13:34;2939475716;2347;;;??L60?;1,22;1,17;Driftplats (ahsp);RPM_1805271334A_117A_E_1299_126;P-Fc;;;1;"=""0""";0,48;0,0;;B;;LHT;LHT;1,91;1,73;500,0;;0,04;;2,1;2.14;??L60?;2,33;15;spajan01;1,94;2,15;100;;190301 12:21;1,91;60;1,75;;1,22;;2,15;;2,33;2,14;Hrt;;"=""0""";Rail Wear varningslista;2,14;;0,48;IMV100M;180527 13:34;Kurva;;;36979;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1298 + 980,0 m;1299 + 136,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180527 13:34;180727 13:34;2939475717;2347;;;93L60DO93;1,21;1,21;Linje;RPM_1805271334A_117A_E_1299_126;P-Ec;;;1;1993;;3,0;;B;;1100;1100;;;1194,0;;;;4,94;2.14;93L60DO93;5,75;157;spajan01;4,71;;6;;190301 12:21;;60;;;0,69;;;;5,75;5,14;Rps - Hrt;11.900000000000002;1993;Rail Wear varningslista;5,14;;;IMV100M;180527 13:34;Kurva;;;599;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1268 + 389,0 m;1268 + 559,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485626;2229;;;14L60?;2,66;2,66;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;;;1;2018;1,52;2,0;;B;121.0;LHT;LHT;2,89;0,9;790,0;;0,25;;1,62;2.14;18L60DO18;7,53;170;spajan01;1,34;3,65;100;;190301 12:22;2,89;60;1,02;;0,81;;3,65;;7,53;7,04;Ntv - Klv;;2014;Rail Wear varningslista;7,04;;1,52;IMV100N;180922 09:50;Kurva;;;1059;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1256 + 641,0 m;1256 + 776,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485627;2229;;;15L60DO15;3,15;3,15;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;;;1;2015;2,62;2,0;;B;;LHT;LHT;2,1;4,34;506,0;;-0,34;;5,14;2.14;10L60DO10;5,14;135;spajan01;5,21;3,41;100;;190301 12:22;4,34;60;4,17;;0,65;;4,17;;4,65;5,21;Kva - Ntv;;2015;Rail Wear varningslista;4,69;;2,62;IMV100N;180922 09:50;Kurva;;;1029;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1282 + 730,0 m;1282 + 984,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485628;2229;;;15L60DO15;2,3;2,3;Linje;RPM_1809220950A_117A_E_1231_950;-;;;1;2013;1,82;2,0;;B;5.0;LHT;LHT;2,21;2,73;540,0;;0,19;;5,46;2.14;13L60DO13;6,77;254;spajan01;5,74;3,11;100;;190301 12:22;2,73;60;2,82;;0,65;;3,11;;6,77;6,31;Nrt - Rps;;2015;Rail Wear varningslista;6,31;;1,82;IMV100N;180922 09:50;Kurva;;;1092;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1263 + 467,0 m;1264 + 71,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485629;2229;;;16L60?16;1,95;1,95;Linje;RPM_1809220950A_117A_E_1231_950;;;;1;2016;1,36;2,0;;B;;LHT;LHT;0,83;0,66;494,0;;0,62;;1,54;2.14;16L60?16;1,88;595;spajan01;1,22;1,51;100;;190301 12:22;0,83;60;0,97;;0,91;;1,51;;1,88;1,22;Kva - Ntv;;2016;Rail Wear varningslista;1,17;;1,36;IMV100N;180922 09:50;Kurva;;;554;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1235 + 954,0 m;1236 + 330,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485630;2229;;;93L60DO93;7,02;7,02;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;132.0;;1;1993;5,61;2,0;;B2.5;332.0;HT;HT;4,72;4,56;395,0;24.0;0,4;;11,33;2.14;93L60DO93;11,33;391;spajan01;11,72;7,52;100;;190301 12:22;4,72;60;4,76;1.0;0,93;;7,52;;10,17;11,72;Mk - Pc;1720.6;1993;Rail Wear varningslista;9,99;;5,61;IMV100N;180922 09:50;Kurva;;;509;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1253 + 816,0 m;1254 + 44,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485631;2229;;;18L60DO18;1,01;0,66;Linje;RPM_1809220950A_117A_E_1231_950;-;;;1;2012;0,32;2,0;;B;;LHT;LHT;0,97;3,7;614,0;;0,32;;5,45;2.14;10L60DO10;5,45;189;spajan01;4,94;1,07;100;;190301 12:22;3,7;60;3,86;;1,01;;3,86;;1,76;4,94;Kva - Ntv;21.5;2018;Rail Wear varningslista;1,81;;0,2;IMV100N;180922 09:50;Kurva;;;56604;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1240 + 582,0 m;1240 + 783,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485632;2229;;;93L60DO93;7,48;7,48;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;128.0;;1;2014;5,54;2,0;;B2.5;56.0;1100;1100;6,85;2,98;614,0;;0,48;;7,88;2.14;93L60DO93;11,07;201;spajan01;7,0;9,63;100;;190301 12:22;6,85;60;3,22;11.0;3,02;;9,63;;11,07;7,71;Mk - Pc;200.20000000000005;1993;Rail Wear varningslista;7,71;;5,54;IMV100N;180922 09:50;Kurva;;;981;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1237 + 193,0 m;1237 + 392,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485633;2229;;;93L60DO93;6,35;6,35;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;156.0;;1;1993;5,35;2,0;;B2.5;384.0;1100;1100;5,07;5,09;361,0;;0,3;;8,72;2.14;93L60DO93;8,72;199;spajan01;9,26;7,74;100;;190301 12:22;5,09;60;5,24;;0,59;;7,74;;8,72;9,26;Mk - Pc;509.7;1993;Rail Wear varningslista;8,14;;5,35;IMV100N;180922 09:50;Kurva;;;513;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1278 + 206,0 m;1278 + 560,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485634;2229;;;13L60DO13;3,84;3,84;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;;;1;1993;2,44;3,0;;B;;LHT;1100;2,69;2,28;982,0;;-0,84;;2,31;2.14;93L60DO93;5,62;354;spajan01;2,73;3,91;100;;190301 12:22;2,69;60;1,86;;-0,59;;3,91;;5,62;4,12;Klv - Nrt;10.9;2013;Rail Wear varningslista;4,12;;2,44;IMV100N;180922 09:50;Kurva;;;578;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1233 + 168,0 m;1233 + 444,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485635;2229;;;17L60?16;0,9;0,9;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;268.0;;1;2012;1,08;2,0;;B2.5;;?;1100;1,07;8,2;723,0;;-1,08;;8,99;2.14;93L60DO93;8,99;276;spajan01;9,6;1,26;100;;190301 12:22;8,2;60;7,65;;-0,77;;7,65;;2,0;9,6;Mk - Pc;;2017;Rail Wear varningslista;1,73;;0,38;IMV100N;180922 09:50;Kurva;;;949;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1291 + 521,0 m;1291 + 738,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485636;2229;;;93L60DO93;5,41;5,41;Driftplats (nhsp);RPM_1809220950A_117A_E_1231_950;P-Ec;169.0;;1;1993;4,45;2,0;;?;47.0;1100;1100;3,68;7,23;589,0;;0,51;;8,66;2.14;93L60DO93;9,45;217;spajan01;8,35;5,91;100;;190301 12:22;7,23;60;7,49;;0,98;;7,49;;9,45;8,35;Rps;234.2000000000001;1993;Rail Wear varningslista;7,11;;4,45;IMV100N;180922 09:50;Kurva;;;1110;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1291 + 738,0 m;1292 + 0,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485637;2229;;;93L60DO93;5,63;5,51;Driftplats (nhsp);RPM_1809220950A_117A_E_1231_950;P-Ec;86.0;;1;2014;4,7;2,0;;?;130.0;1100;1100;3,91;3,73;504,0;;-0,11;;7,87;2.14;93L60DO93;7,87;262;spajan01;7,67;6,26;100;;190301 12:22;3,91;60;3,68;;5,63;;6,26;;7,24;7,67;Rps;1060.8;2014;Rail Wear varningslista;4,81;;4,7;IMV100N;180922 09:50;Kurva;;;38173;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1274 + 122,0 m;1274 + 459,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485638;2229;;;18L60DO18;1,69;1,69;Driftplats (nhsp);RPM_1809220950A_117A_E_1231_950;P-Ec;;;1;2018;0,17;2,0;;B;2.0;LHT;900;1,24;4,11;490,0;;-0,17;;5,14;2.14;89L60DO89;7,34;337;spajan01;5,24;1,19;100;;190301 12:22;4,11;60;4,03;;0,52;;4,03;;7,34;6,5;Klv;401.4999999999999;2018;Rail Wear varningslista;6,5;;-0,11;IMV100N;180922 09:50;Kurva;;;1076;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1290 + 803,0 m;1291 + 19,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485639;2229;;;13L60DO13;2,88;2,88;Linje;RPM_1809220950A_117A_E_1231_950;-;25.0;;1;2012;2,57;2,0;;B;12.0;LHT;LHT;2,79;2,92;580,0;;0,3;;8,0;2.14;12L60DO12;8,46;215;spajan01;7,66;4,08;100;;190301 12:22;2,92;60;3,07;;1,12;;4,08;;8,46;7,66;Nrt - Rps;;2013;Rail Wear varningslista;7,35;;2,57;IMV100N;180922 09:50;Kurva;;;1108;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1246 + 43,0 m;1246 + 83,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485640;2229;;;93L60DO93;0,86;0,86;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;;;1;1993;0,49;3,0;;B;;1100;1100;3,56;3,41;99000,0;;-0,31;;4,39;2.14;93L60DO93;4,46;40;spajan01;4,53;3,8;100;;190301 12:22;3,56;60;3,26;;0,58;;3,8;;4,46;4,53;Pc - Kva;;1993;Rail Wear varningslista;4,2;;0,49;IMV100N;180922 09:50;Kurva;;;39238;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1245 + 522,0 m;1245 + 565,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485641;2229;;;93L60DO93;1,86;1,86;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;;;1;1993;0,69;3,0;;B;;1100;1100;3,51;3,46;99000,0;;-0,18;;4,43;2.14;93L60DO93;4,43;43;spajan01;4,42;3,85;100;;190301 12:22;3,51;60;3,37;;0,91;;3,85;;4,39;4,42;Pc - Kva;;1993;Rail Wear varningslista;4,1;;0,69;IMV100N;180922 09:50;Kurva;;;39237;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1247 + 492,0 m;1247 + 553,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485642;2229;;;93L60DO93;0,7;0,7;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;;;1;1993;0,51;3,0;;B;;1100;1100;3,9;3,62;99000,0;;-0,51;;3,95;2.14;93L60DO93;4,86;61;spajan01;4,13;4,09;100;;190301 12:22;3,9;60;3,36;;-0,29;;4,09;;4,86;4,7;Pc - Kva;;1993;Rail Wear varningslista;4,7;;0,38;IMV100N;180922 09:50;Kurva;;;39239;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1266 + 99,0 m;1266 + 359,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485643;2229;;;89L60DO89;2,06;2,06;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;498.0;;1;1989;1,21;2,0;;B;82.0;900;900;2,76;8,85;875,0;;-0,57;;9,59;2.14;89L60DO89;9,59;260;spajan01;9,84;3,36;100;;190301 12:22;8,85;60;8,57;;0,86;;8,57;;9,04;9,84;Ntv - Klv;;1989;Rail Wear varningslista;8,87;;1,21;IMV100N;180922 09:50;Kurva;;;1053;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1233 + 480,0 m;1233 + 754,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485644;2229;;;15L60DO15;2,52;2,52;Linje;RPM_1809220950A_117A_E_1231_950;-;128.0;;1;2013;1,91;2,0;;B2.5;;LHT;LHT;1,94;3,24;537,0;;0,19;;9,37;2.14;13L60DO13;9,37;274;spajan01;9,87;2,9;100;;190301 12:22;3,24;60;3,31;;0,71;;3,31;;3,44;9,87;Mk - Pc;;2017;Rail Wear varningslista;2,63;;1,91;IMV100N;180922 09:50;Kurva;;;950;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1243 + 788,0 m;1244 + 228,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485645;2229;;;16L60?16;4,38;4,38;Linje;RPM_1809220950A_117A_E_1231_950;p-Ecd;410.0;;1;2012;0,6;2,0;;B;;LHT;1100;0,92;6,72;559,0;;-0,39;;7,79;2.14;93L60DO93;7,79;474;spajan01;7,81;1,21;100;;190301 12:22;6,72;60;6,52;;0,91;;6,52;;3,65;7,81;Pc - Kva;;2016;Rail Wear varningslista;1,64;;0,6;IMV100N;180922 09:50;Kurva;;;530;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1241 + 240,0 m;1241 + 460,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485646;2229;;;18L60DO18;1,35;0,5;Linje;RPM_1809220950A_117A_E_1231_950;-;146.0;;1;2014;0,47;2,0;;B2.5F;1.0;LHT;1100;1,35;2,26;700,0;;0,47;;8,45;2.14;93L60DO93;8,45;220;spajan01;8,16;1,4;100;;190301 12:22;2,26;60;2,49;;1,35;;2,49;;6,69;8,16;Mk - Pc;12.5;2018;Rail Wear varningslista;6,84;;0,1;IMV100N;180922 09:50;Kurva;;;988;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1238 + 912,0 m;1239 + 241,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485647;2229;;;17L60?16;1,38;1,38;Linje;RPM_1809220950A_117A_E_1231_950;p-Ecd;163.0;;1;2014;0,91;2,0;;B2.5;;?;1100;1,12;3,15;597,0;;0,19;;7,58;2.14;93L60DO93;7,58;321;spajan01;7,97;1,57;100;;190301 12:22;3,15;60;3,24;;0,63;;3,24;;1,95;7,97;Mk - Pc;;2017;Rail Wear varningslista;1,45;;0,91;IMV100N;180922 09:50;Kurva;;;974;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1241 + 655,0 m;1242 + 27,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485648;2229;;;18L60DO18;2,36;0,67;Linje;RPM_1809220950A_117A_E_1231_950;-;130.0;;1;2015;0,33;2,0;;B2.5F;;LHT;1100;1,22;2,22;595,0;;0,25;;7,93;2.14;93L60DO93;7,93;369;spajan01;7,59;1,38;100;;190301 12:22;2,22;60;2,34;;2,36;;2,34;;5,54;7,59;Mk - Pc;21.9;2018;Rail Wear varningslista;6,17;;0,33;IMV100N;180922 09:50;Kurva;;;525;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1233 + 146,0 m;1233 + 168,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485649;2229;;;17L60?16;1,13;1,13;Linje;RPM_1809220950A_117A_E_1231_950;-;93.0;;1;2012;0,42;2,0;;B2.5;;?;LHT;1,73;4,76;1780,0;;-0,12;;8,6;2.14;12L60DO12;8,6;22;spajan01;8,87;1,94;100;;190301 12:22;4,76;60;4,71;;0,35;;4,71;;4,63;8,87;Mk - Pc;;2017;Rail Wear varningslista;4,17;;0,42;IMV100N;180922 09:50;Kurva;;;502;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1252 + 112,0 m;1252 + 355,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485650;2229;;;89L60DO89;4,48;4,48;Driftplats (nhsp);RPM_1809220950A_117A_E_1231_950;P-Ec;55.0;;1;2016;0,42;2,0;;B;70.0;?;?;1,1;2,52;980,0;;0,42;;8,88;2.14;89L60DO89;11,09;243;spajan01;9,0;1,18;100;;190301 12:22;2,52;60;2,73;7.0;1,08;;2,73;;11,09;10,08;Kva;;2016;Rail Wear varningslista;10,08;;0,16;IMV100N;180922 09:50;Kurva;;;538;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1249 + 957,0 m;1250 + 589,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485651;2229;;;14L60?;3,46;3,46;Linje;RPM_1809220950A_117A_E_1231_950;p-Ecd;597.0;;1;2012;2,61;2,0;;B;94.0;LHT;1100;2,45;8,34;595,0;1.0;0,01;;9,74;2.14;93L60DO93;9,74;632;spajan01;10,1;3,75;100;;190301 12:22;8,34;60;8,34;;0,55;;8,34;;8,37;10,1;Pc - Kva;;2014;Rail Wear varningslista;8,23;;2,61;IMV100N;180922 09:50;Kurva;;;535;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1269 + 221,0 m;1269 + 366,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485652;2229;;;15L60DO15;0,95;0,75;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;367.0;;1;1989;0,27;2,0;;B;197.0;LHT;900;1,46;9,52;1200,0;28.0;-0,25;;11,76;2.14;89L60DO89;11,76;145;spajan01;11,64;1,6;100;;190301 12:22;9,52;60;9,4;;0,95;;9,4;;9,74;11,64;Ntv - Klv;;2015;Rail Wear varningslista;10,0;;0,27;IMV100N;180922 09:50;Kurva;;;1062;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1267 + 222,0 m;1267 + 580,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485653;2229;;;89L60DO89;2,75;2,75;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;351.0;;1;1989;1,99;2,0;;B;2.0;900;900;2,41;8,18;830,0;1.0;-0,39;;10,23;2.14;89L60DO89;10,23;358;spajan01;10,41;3,4;100;;190301 12:22;8,18;60;7,98;;0,17;;7,98;;6,46;10,41;Ntv - Klv;;1989;Rail Wear varningslista;6,24;;1,99;IMV100N;180922 09:50;Kurva;;;1055;;;;;;;;;;;;;;;;;;;;;;;;;
117A;1253 + 476,0 m;1253 + 816,0 m;E;RPM Rälslitage i kurva;Rälslitage i kurva;180922 09:50;181122 09:50;2939485654;2229;;;18L60DO18;0,75;0,75;Linje;RPM_1809220950A_117A_E_1231_950;P-Ec;;;1;2015;0,31;2,0;;B;;LHT;LHT;1,21;3,49;590,0;;0,31;;4,21;2.14;10L60DO10;4,21;340;spajan01;4,07;1,23;100;;190301 12:22;3,49;60;3,64;;0,59;;3,64;;1,99;4,07;Kva - Ntv;42.0;2018;Rail Wear varningslista;1,7;;0,03;IMV100N;180922 09:50;Kurva;;;39668;;;;;;;;;;;;;;;;;;;;;;;;;
