Bandel,Startläge,Slutläge,Spårnamn,Start Date,End Date,Day Age,Radie,Medel Spårvidd Cirkulärkurva,Mätning Spårvidd
111,"1429 + 361,0 m","1429 + 814,0 m",E,160810 09:11,161010 09:11,3002,579,"11,4",SPL_1608100911A_111_E_1417_874
111,"1425 + 756,0 m","1426 + 75,0 m",E,160810 09:11,161010 09:11,3002,-578,"11,6",SPL_1608100911A_111_E_1417_874
111,"1507 + 5,0 m","1507 + 196,0 m",E,160810 09:11,161010 09:11,3002,-1560,"7,3",SPL_1608100911A_111_E_1417_874
111,"1464 + 934,0 m","1465 + 307,0 m",E,160810 09:11,161010 09:11,3002,-725,"11,8",SPL_1608100911A_111_E_1417_874
111,"1504 + 134,0 m","1504 + 600,0 m",E,160810 09:11,161010 09:11,3002,-595,"13,1",SPL_1608100911A_111_E_1417_874
111,"1517 + 713,0 m","1518 + 154,85 m",E,160810 09:11,161010 09:11,3002,-595,"16,9",SPL_1608100911A_111_E_1417_874
111,"1429 + 906,0 m","1430 + 325,0 m",E,160810 09:11,161010 09:11,3002,-754,8,SPL_1608100911A_111_E_1417_874
111,"1511 + 436,0 m","1511 + 975,0 m",E,160810 09:11,161010 09:11,3002,-802,"10,8",SPL_1608100911A_111_E_1417_874
111,"1537 + 450,0 m","1538 + 42,0 m",E,160810 09:11,161010 09:11,3002,-597,"16,8",SPL_1608100911A_111_E_1417_874
111,"1456 + 771,0 m","1457 + 249,0 m",E,160810 09:11,161010 09:11,3002,-579,"12,6",SPL_1608100911A_111_E_1417_874
111,"1510 + 50,0 m","1510 + 241,0 m",E,160810 09:11,161010 09:11,3002,-1058,"8,5",SPL_1608100911A_111_E_1417_874
111,"1442 + 14,0 m","1442 + 527,0 m",E,160810 09:11,161010 09:11,3002,-1183,"5,5",SPL_1608100911A_111_E_1417_874
111,"1422 + 980,0 m","1423 + 10,0 m",E,160810 09:11,161010 09:11,3002,-99999,"3,9",SPL_1608100911A_111_E_1417_874
111,"1522 + 999,0 m","1523 + 243,0 m",E,160810 09:11,161010 09:11,3002,675,"9,7",SPL_1608100911A_111_E_1417_874
111,"1516 + 314,0 m","1517 + 39,0 m",E,150727 00:00,150927 00:00,3382,-600,"9,5",SPL_1507270844A_111_E_1417_874
111,"1473 + 311,0 m","1473 + 825,0 m",E,160810 09:11,161010 09:11,3002,-787,"8,3",SPL_1608100911A_111_E_1417_874
111,"1445 + 248,75 m","1445 + 705,29 m",E,150727 00:00,150927 00:00,3382,1900,"3,5",SPL_1507270844A_111_E_1417_874
111,"1423 + 289,0 m","1423 + 301,0 m",E,160810 09:11,161010 09:11,3002,-99999,"3,1",SPL_1608100911A_111_E_1417_874
111,"1517 + 39,0 m","1517 + 200,0 m",E,160810 09:11,161010 09:11,3002,"638,5","12,3",SPL_1608100911A_111_E_1417_874
111,"1522 + 210,0 m","1522 + 480,0 m",E,160810 09:11,161010 09:11,3002,634,"10,2",SPL_1608100911A_111_E_1417_874
111,"1424 + 178,0 m","1424 + 497,0 m",E,160810 09:11,161010 09:11,3002,1755,"4,6",SPL_1608100911A_111_E_1417_874
111,"1482 + 522,0 m","1483 + 122,0 m",E,160810 09:11,161010 09:11,3002,2469,"4,3",SPL_1608100911A_111_E_1417_874
111,"1486 + 573,0 m","1486 + 964,0 m",E,160810 09:11,161010 09:11,3002,943,"9,9",SPL_1608100911A_111_E_1417_874
111,"1464 + 287,0 m","1464 + 623,0 m",E,160810 09:11,161010 09:11,3002,820,"8,2",SPL_1608100911A_111_E_1417_874
111,"1535 + 91,0 m","1535 + 245,0 m",E,160810 09:11,161010 09:11,3002,4800,"4,1",SPL_1608100911A_111_E_1417_874
111,"1448 + 647,0 m","1448 + 968,0 m",E,160810 09:11,161010 09:11,3002,910,"6,9",SPL_1608100911A_111_E_1417_874
111,"1507 + 221,0 m","1507 + 719,0 m",E,160810 09:11,161010 09:11,3002,-1074,"9,2",SPL_1608100911A_111_E_1417_874
111,"1473 + 825,0 m","1474 + 251,0 m",E,160810 09:11,161010 09:11,3002,-2512,"4,6",SPL_1608100911A_111_E_1417_874
111,"1517 + 200,0 m","1517 + 411,0 m",E,160810 09:11,161010 09:11,3002,572,"12,4",SPL_1608100911A_111_E_1417_874
111,"1507 + 719,0 m","1508 + 396,0 m",E,160810 09:11,161010 09:11,3002,807,"11,3",SPL_1608100911A_111_E_1417_874
111,"1513 + 103,1 m","1513 + 580,56 m",E,160810 09:11,161010 09:11,3002,-798,"7,4",SPL_1608100911A_111_E_1417_874
111,"1483 + 714,0 m","1484 + 172,17 m",E,160810 09:11,161010 09:11,3002,580,"11,4",SPL_1608100911A_111_E_1417_874
111,"1430 + 621,0 m","1431 + 287,0 m",E,160810 09:11,161010 09:11,3002,581,"12,6",SPL_1608100911A_111_E_1417_874
111,"1443 + 805,0 m","1444 + 221,0 m",E,160810 09:11,161010 09:11,3002,1417,"3,2",SPL_1608100911A_111_E_1417_874
111,"1479 + 707,0 m","1480 + 71,0 m",E,160810 09:11,161010 09:11,3002,596,"11,5",SPL_1608100911A_111_E_1417_874
111,"1487 + 341,0 m","1487 + 883,0 m",E,160810 09:11,161010 09:11,3002,586,"16,5",SPL_1608100911A_111_E_1417_874
111,"1493 + 900,1 m","1494 + 717,0 m",E,160810 09:11,161010 09:11,3002,1995,"6,5",SPL_1608100911A_111_E_1417_874
111,"1429 + 361,0 m","1429 + 814,0 m",E,150727 00:00,150927 00:00,3382,579,"9,6",SPL_1507270844A_111_E_1417_874
111,"1458 + 36,0 m","1458 + 316,0 m",E,160810 09:11,161010 09:11,3002,-593,"12,2",SPL_1608100911A_111_E_1417_874
111,"1526 + 908,0 m","1527 + 204,8 m",E,160810 09:11,161010 09:11,3002,1052,"9,8",SPL_1608100911A_111_E_1417_874
111,"1509 + 775,0 m","1510 + 50,0 m",E,160810 09:11,161010 09:11,3002,610,"15,2",SPL_1608100911A_111_E_1417_874
111,"1539 + 347,0 m","1539 + 849,0 m",E,160810 09:11,161010 09:11,3002,491,"19,7",SPL_1608100911A_111_E_1417_874
111,"1510 + 970,0 m","1511 + 143,0 m",E,160810 09:11,161010 09:11,3002,759,"13,2",SPL_1608100911A_111_E_1417_874
111,"1434 + 453,0 m","1434 + 926,0 m",E,160810 09:11,161010 09:11,3002,587,"12,8",SPL_1608100911A_111_E_1417_874
111,"1450 + 754,0 m","1451 + 76,0 m",E,160810 09:11,161010 09:11,3002,594,"11,5",SPL_1608100911A_111_E_1417_874
111,"1477 + 245,0 m","1477 + 717,0 m",E,160810 09:11,161010 09:11,3002,1480,"4,2",SPL_1608100911A_111_E_1417_874
111,"1472 + 83,0 m","1472 + 326,0 m",E,160810 09:11,161010 09:11,3002,634,"13,5",SPL_1608100911A_111_E_1417_874
111,"1508 + 396,0 m","1508 + 796,0 m",E,160810 09:11,161010 09:11,3002,595,"15,2",SPL_1608100911A_111_E_1417_874
111,"1489 + 445,0 m","1489 + 664,0 m",E,160810 09:11,161010 09:11,3002,2600,"5,5",SPL_1608100911A_111_E_1417_874
111,"1481 + 910,09 m","1482 + 188,0 m",E,160810 09:11,161010 09:11,3002,1188,"6,9",SPL_1608100911A_111_E_1417_874
111,"1527 + 770,23 m","1528 + 279,0 m",E,150727 00:00,150927 00:00,3382,607,"13,2",SPL_1507270844A_111_E_1417_874
111,"1466 + 42,96 m","1466 + 331,67 m",E,150727 00:00,150927 00:00,3382,-606,"10,1",SPL_1507270844A_111_E_1417_874
111,"1490 + 807,0 m","1491 + 249,0 m",E,150727 00:00,150927 00:00,3382,1495,"7,1",SPL_1507270844A_111_E_1417_874
111,"1478 + 532,0 m","1478 + 913,0 m",E,160810 09:11,161010 09:11,3002,-773,"8,8",SPL_1608100911A_111_E_1417_874
111,"1507 + 5,0 m","1507 + 196,0 m",E,150727 00:00,150927 00:00,3382,-1560,"7,1",SPL_1507270844A_111_E_1417_874
111,"1418 + 588,0 m","1419 + 4,0 m",E,160810 09:11,161010 09:11,3002,-759,"6,2",SPL_1608100911A_111_E_1417_874
111,"1487 + 341,0 m","1487 + 883,0 m",E,150727 00:00,150927 00:00,3382,586,"14,1",SPL_1507270844A_111_E_1417_874
111,"1541 + 235,0 m","1541 + 506,0 m",E,150727 00:00,150927 00:00,3382,565,"19,3",SPL_1507270844A_111_E_1417_874
111,"1484 + 640,64 m","1485 + 152,0 m",E,150727 00:00,150927 00:00,3382,-1924,"6,1",SPL_1507270844A_111_E_1417_874
111,"1435 + 949,0 m","1436 + 313,0 m",E,150727 00:00,150927 00:00,3382,954,"6,5",SPL_1507270844A_111_E_1417_874
111,"1447 + 738,0 m","1448 + 208,0 m",E,160810 09:11,161010 09:11,3002,-1504,"4,1",SPL_1608100911A_111_E_1417_874
111,"1457 + 249,0 m","1457 + 276,0 m",E,160810 09:11,161010 09:11,3002,-3450,"4,9",SPL_1608100911A_111_E_1417_874
111,"1533 + 603,0 m","1534 + 24,0 m",E,160810 09:11,161010 09:11,3002,500,"11,6",SPL_1608100911A_111_E_1417_874
111,"1540 + 4,0 m","1540 + 576,0 m",E,160810 09:11,161010 09:11,3002,"-497,5","17,4",SPL_1608100911A_111_E_1417_874
111,"1472 + 326,0 m","1472 + 576,0 m",E,150727 00:00,150927 00:00,3382,2650,"5,3",SPL_1507270844A_111_E_1417_874
111,"1480 + 786,0 m","1481 + 135,86 m",E,160810 09:11,161010 09:11,3002,583,"13,9",SPL_1608100911A_111_E_1417_874
111,"1532 + 815,0 m","1533 + 404,0 m",E,150727 00:00,150927 00:00,3382,494,19,SPL_1507270844A_111_E_1417_874
111,"1524 + 89,0 m","1524 + 491,0 m",E,160810 09:11,161010 09:11,3002,1003,9,SPL_1608100911A_111_E_1417_874
111,"1497 + 240,76 m","1497 + 851,15 m",E,160810 09:11,161010 09:11,3002,-693,"14,5",SPL_1608100911A_111_E_1417_874
111,"1485 + 855,0 m","1486 + 176,0 m",E,160810 09:11,161010 09:11,3002,-2000,"6,4",SPL_1608100911A_111_E_1417_874
111,"1535 + 91,0 m","1535 + 245,0 m",E,150727 00:00,150927 00:00,3382,4800,"4,3",SPL_1507270844A_111_E_1417_874
111,"1461 + 121,88 m","1461 + 579,42 m",E,150727 00:00,150927 00:00,3382,-1456,"5,5",SPL_1507270844A_111_E_1417_874
111,"1427 + 552,0 m","1428 + 23,0 m",E,150727 00:00,150927 00:00,3382,776,"6,8",SPL_1507270844A_111_E_1417_874
111,"1523 + 866,0 m","1524 + 89,0 m",E,160810 09:11,161010 09:11,3002,-605,"16,4",SPL_1608100911A_111_E_1417_874
111,"1518 + 752,25 m","1518 + 887,11 m",E,160810 09:11,161010 09:11,3002,-952,10,SPL_1608100911A_111_E_1417_874
111,"1479 + 282,0 m","1479 + 625,0 m",E,160810 09:11,161010 09:11,3002,-767,"7,6",SPL_1608100911A_111_E_1417_874
111,"1492 + 894,0 m","1493 + 101,9 m",E,160810 09:11,161010 09:11,3002,-1992,"5,7",SPL_1608100911A_111_E_1417_874
111,"1540 + 839,0 m","1541 + 21,0 m",E,160810 09:11,161010 09:11,3002,-466,"16,5",SPL_1608100911A_111_E_1417_874
111,"1536 + 836,0 m","1537 + 372,0 m",E,160810 09:11,161010 09:11,3002,-589,"16,9",SPL_1608100911A_111_E_1417_874
111,"1515 + 89,0 m","1515 + 655,0 m",E,160810 09:11,161010 09:11,3002,-750,11,SPL_1608100911A_111_E_1417_874
111,"1503 + 772,0 m","1503 + 792,0 m",E,160810 09:11,161010 09:11,3002,-99999,"2,7",SPL_1608100911A_111_E_1417_874
111,"1498 + 305,31 m","1498 + 866,87 m",E,160810 09:11,161010 09:11,3002,-998,"8,3",SPL_1608100911A_111_E_1417_874
111,"1518 + 307,69 m","1518 + 695,3 m",E,160810 09:11,161010 09:11,3002,-592,"11,3",SPL_1608100911A_111_E_1417_874
111,"1531 + 113,0 m","1531 + 486,0 m",E,160810 09:11,161010 09:11,3002,-609,"18,6",SPL_1608100911A_111_E_1417_874
111,"1433 + 754,0 m","1434 + 259,0 m",E,160810 09:11,161010 09:11,3002,-582,"10,3",SPL_1608100911A_111_E_1417_874
111,"1511 + 143,0 m","1511 + 401,0 m",E,160810 09:11,161010 09:11,3002,-598,16,SPL_1608100911A_111_E_1417_874
111,"1484 + 640,64 m","1485 + 152,0 m",E,160810 09:11,161010 09:11,3002,-1924,"6,3",SPL_1608100911A_111_E_1417_874
111,"1457 + 276,0 m","1457 + 716,0 m",E,160810 09:11,161010 09:11,3002,-598,"11,4",SPL_1608100911A_111_E_1417_874
111,"1464 + 46,0 m","1464 + 263,0 m",E,160810 09:11,161010 09:11,3002,-600,14,SPL_1608100911A_111_E_1417_874
111,"1531 + 941,0 m","1532 + 242,0 m",E,160810 09:11,161010 09:11,3002,-635,"18,4",SPL_1608100911A_111_E_1417_874
111,"1523 + 529,0 m","1523 + 805,0 m",E,160810 09:11,161010 09:11,3002,595,"15,2",SPL_1608100911A_111_E_1417_874
111,"1479 + 707,0 m","1480 + 71,0 m",E,150727 00:00,150927 00:00,3382,596,"9,5",SPL_1507270844A_111_E_1417_874
111,"1420 + 197,0 m","1420 + 710,0 m",E,160810 09:11,161010 09:11,3002,-2045,"2,7",SPL_1608100911A_111_E_1417_874
111,"1430 + 621,0 m","1431 + 287,0 m",E,150727 00:00,150927 00:00,3382,581,"10,4",SPL_1507270844A_111_E_1417_874
111,"1443 + 805,0 m","1444 + 221,0 m",E,150727 00:00,150927 00:00,3382,1417,"2,5",SPL_1507270844A_111_E_1417_874
111,"1514 + 461,0 m","1514 + 889,0 m",E,160810 09:11,161010 09:11,3002,584,"14,4",SPL_1608100911A_111_E_1417_874
111,"1482 + 522,0 m","1483 + 122,0 m",E,150727 00:00,150927 00:00,3382,2469,"3,9",SPL_1507270844A_111_E_1417_874
111,"1517 + 39,0 m","1517 + 200,0 m",E,150727 00:00,150927 00:00,3382,"638,5","10,2",SPL_1507270844A_111_E_1417_874
111,"1541 + 604,0 m","1541 + 899,0 m",E,160810 09:11,161010 09:11,3002,583,"14,5",SPL_1608100911A_111_E_1417_874
111,"1458 + 316,0 m","1458 + 744,0 m",E,160810 09:11,161010 09:11,3002,583,"14,1",SPL_1608100911A_111_E_1417_874
111,"1481 + 392,61 m","1481 + 629,37 m",E,150727 00:00,150927 00:00,3382,614,"10,8",SPL_1507270844A_111_E_1417_874
111,"1459 + 180,82 m","1459 + 524,48 m",E,160810 09:11,161010 09:11,3002,584,"11,9",SPL_1608100911A_111_E_1417_874
111,"1443 + 75,0 m","1443 + 588,0 m",E,160810 09:11,161010 09:11,3002,1465,"4,7",SPL_1608100911A_111_E_1417_874
111,"1438 + 238,0 m","1439 + 284,0 m",E,150727 00:00,150927 00:00,3382,899,"6,6",SPL_1507270844A_111_E_1417_874
111,"1520 + 610,0 m","1521 + 9,0 m",E,160810 09:11,161010 09:11,3002,584,"12,4",SPL_1608100911A_111_E_1417_874
111,"1520 + 610,0 m","1521 + 9,0 m",E,150727 00:00,150927 00:00,3382,584,"10,3",SPL_1507270844A_111_E_1417_874
111,"1504 + 600,0 m","1505 + 328,0 m",E,150727 00:00,150927 00:00,3382,592,11,SPL_1507270844A_111_E_1417_874
111,"1424 + 178,0 m","1424 + 497,0 m",E,150727 00:00,150927 00:00,3382,1755,"4,1",SPL_1507270844A_111_E_1417_874
111,"1530 + 721,0 m","1531 + 113,0 m",E,160810 09:11,161010 09:11,3002,590,"15,5",SPL_1608100911A_111_E_1417_874
111,"1470 + 278,28 m","1470 + 506,51 m",E,160810 09:11,161010 09:11,3002,853,"8,5",SPL_1608100911A_111_E_1417_874
111,"1489 + 445,0 m","1489 + 664,0 m",E,150727 00:00,150927 00:00,3382,2600,"5,3",SPL_1507270844A_111_E_1417_874
111,"1438 + 238,0 m","1439 + 284,0 m",E,160810 09:11,161010 09:11,3002,899,"7,6",SPL_1608100911A_111_E_1417_874
111,"1497 + 851,15 m","1498 + 147,15 m",E,160810 09:11,161010 09:11,3002,1011,"9,5",SPL_1608100911A_111_E_1417_874
111,"1522 + 999,0 m","1523 + 243,0 m",E,150727 00:00,150927 00:00,3382,675,"15,6",SPL_1507270844A_111_E_1417_874
111,"1441 + 84,0 m","1441 + 474,0 m",E,150727 00:00,150927 00:00,3382,1948,"4,1",SPL_1507270844A_111_E_1417_874
111,"1455 + 280,0 m","1455 + 831,0 m",E,160810 09:11,161010 09:11,3002,588,"12,3",SPL_1608100911A_111_E_1417_874
111,"1478 + 182,0 m","1478 + 532,0 m",E,160810 09:11,161010 09:11,3002,1431,"4,6",SPL_1608100911A_111_E_1417_874
111,"1525 + 149,0 m","1525 + 326,0 m",E,150727 00:00,150927 00:00,3382,-1150,"6,8",SPL_1507270844A_111_E_1417_874
111,"1480 + 496,0 m","1480 + 786,0 m",E,150727 00:00,150927 00:00,3382,-586,"11,3",SPL_1507270844A_111_E_1417_874
111,"1533 + 404,0 m","1533 + 603,0 m",E,160810 09:11,161010 09:11,3002,-495,16,SPL_1608100911A_111_E_1417_874
111,"1542 + 184,0 m","1542 + 321,0 m",E,150727 00:00,150927 00:00,3382,-675,"15,6",SPL_1507270844A_111_E_1417_874
111,"1531 + 486,0 m","1531 + 879,0 m",E,160810 09:11,161010 09:11,3002,608,"15,6",SPL_1608100911A_111_E_1417_874
111,"1510 + 791,0 m","1510 + 970,0 m",E,160810 09:11,161010 09:11,3002,-868,"10,7",SPL_1608100911A_111_E_1417_874
111,"1454 + 125,0 m","1454 + 678,0 m",E,160810 09:11,161010 09:11,3002,595,"12,8",SPL_1608100911A_111_E_1417_874
111,"1486 + 964,0 m","1487 + 341,0 m",E,150727 00:00,150927 00:00,3382,-586,"14,6",SPL_1507270844A_111_E_1417_874
111,"1448 + 208,0 m","1448 + 573,0 m",E,150727 00:00,150927 00:00,3382,-1450,"4,1",SPL_1507270844A_111_E_1417_874
111,"1466 + 454,55 m","1466 + 800,2 m",E,160810 09:11,161010 09:11,3002,588,"13,5",SPL_1608100911A_111_E_1417_874
111,"1534 + 252,0 m","1534 + 650,0 m",E,150727 00:00,150927 00:00,3382,-600,"14,7",SPL_1507270844A_111_E_1417_874
111,"1528 + 279,0 m","1529 + 121,12 m",E,150727 00:00,150927 00:00,3382,-600,"11,2",SPL_1507270844A_111_E_1417_874
111,"1491 + 249,0 m","1491 + 701,0 m",E,160810 09:11,161010 09:11,3002,595,"10,4",SPL_1608100911A_111_E_1417_874
111,"1475 + 804,0 m","1476 + 174,0 m",E,160810 09:11,161010 09:11,3002,733,"9,9",SPL_1608100911A_111_E_1417_874
111,"1456 + 247,0 m","1456 + 771,0 m",E,160810 09:11,161010 09:11,3002,578,"12,8",SPL_1608100911A_111_E_1417_874
111,"1450 + 299,0 m","1450 + 677,0 m",E,150727 00:00,150927 00:00,3382,1791,"4,3",SPL_1507270844A_111_E_1417_874
111,"1515 + 953,0 m","1516 + 314,0 m",E,100909 00:00,101109 00:00,5164,591,,
111,"1514 + 961,0 m","1515 + 13,0 m",2,100909 00:00,101109 00:00,5164,-760,,
111,"1523 + 529,0 m","1523 + 805,0 m",E,100909 00:00,101109 00:00,5164,595,,
111,"1524 + 105,0 m","1524 + 320,0 m",2,100909 00:00,101109 00:00,5164,825,,
111,"1524 + 359,0 m","1524 + 444,0 m",2,100909 00:00,101109 00:00,5164,760,,
111,"1524 + 783,0 m","1524 + 833,0 m",2,100909 00:00,101109 00:00,5164,760,,
111,"1523 + 938,0 m","1524 + 105,0 m",2,100909 00:00,101109 00:00,5164,-760,,
111,"1514 + 461,0 m","1514 + 889,0 m",E,100909 00:00,101109 00:00,5164,584,,
111,"1473 + 603,0 m","1473 + 650,0 m",2,100909 00:00,101109 00:00,5164,950,,
111,"1473 + 650,0 m","1473 + 831,0 m",2,100909 00:00,101109 00:00,5164,-782,,
111,"1473 + 311,0 m","1473 + 825,0 m",E,100909 00:00,101109 00:00,5164,-787,,
111,"1474 + 443,0 m","1474 + 483,0 m",2,100909 00:00,101109 00:00,5164,760,,
111,"1474 + 249,0 m","1474 + 443,0 m",2,100909 00:00,101109 00:00,5164,-685,,
111,"1473 + 598,0 m","1473 + 603,0 m",2,100909 00:00,101109 00:00,5164,-787,,
111,"1523 + 529,0 m","1523 + 805,0 m",E,140912 00:00,141112 00:00,3700,595,9,SPL_1409121513A_111_E_1525_28
111,"1535 + 326,0 m","1535 + 340,0 m",2,140912 00:00,141112 00:00,3700,-760,"2,2",SPL_1409121500A_111_E_1535_525
111,"1534 + 252,0 m","1534 + 650,0 m",E,140912 00:00,141112 00:00,3700,-600,"12,5",SPL_1409121500A_111_E_1535_525
111,"1524 + 783,0 m","1524 + 833,0 m",2,140912 00:00,141112 00:00,3700,760,"-0,6",SPL_1409121513A_111_E_1525_28
111,"1524 + 105,0 m","1524 + 320,0 m",2,140912 00:00,141112 00:00,3700,825,"-3,2",SPL_1409121513A_111_E_1525_28
111,"1474 + 671,0 m","1475 + 84,0 m",E,100909 00:00,101109 00:00,5164,-986,,
111,"1473 + 831,0 m","1474 + 249,0 m",2,100909 00:00,101109 00:00,5164,-2495,,
111,"1515 + 953,0 m","1516 + 314,0 m",E,140912 00:00,141112 00:00,3700,591,"5,7",SPL_1409121529A_111_E_1516_160
111,"1514 + 461,0 m","1514 + 889,0 m",E,140912 00:00,141112 00:00,3700,584,"8,7",SPL_1409121529A_111_E_1516_160
111,"1506 + 300,0 m","1506 + 351,0 m",1,140912 00:00,141112 00:00,3700,-760,"2,3",SPL_1409121538A_111_E_1506_594
111,"1534 + 648,0 m","1534 + 903,0 m",2,140912 00:00,141112 00:00,3700,-2516,"2,4",SPL_1409121500A_111_E_1535_525
111,"1535 + 241,0 m","1535 + 298,0 m",2,140912 00:00,141112 00:00,3700,760,6,SPL_1409121500A_111_E_1535_525
111,"1515 + 959,0 m","1515 + 987,4 m",2,140912 00:00,141112 00:00,3700,469,,
111,"1514 + 918,0 m","1514 + 943,0 m",2,140912 00:00,141112 00:00,3700,760,"4,2",SPL_1409121529A_111_E_1516_160
111,"1515 + 115,0 m","1515 + 630,0 m",2,140912 00:00,141112 00:00,3700,-750,11,SPL_1409121529A_111_E_1516_160
111,"1506 + 364,0 m","1506 + 393,0 m",1,140912 00:00,141112 00:00,3700,760,"1,8",SPL_1409121538A_111_E_1506_594
111,"1535 + 147,0 m","1535 + 175,0 m",2,140912 00:00,141112 00:00,3700,1610,"4,3",SPL_1409121500A_111_E_1535_525
111,"1534 + 461,0 m","1534 + 485,0 m",2,140912 00:00,141112 00:00,3700,-600,"6,6",SPL_1409121500A_111_E_1535_525
111,"1524 + 359,0 m","1524 + 444,0 m",2,140912 00:00,141112 00:00,3700,760,"-2,5",SPL_1409121513A_111_E_1525_28
111,"1523 + 938,0 m","1524 + 105,0 m",2,140912 00:00,141112 00:00,3700,-760,"-0,1",SPL_1409121513A_111_E_1525_28
111,"1535 + 341,0 m","1535 + 766,0 m",E,140912 00:00,141112 00:00,3700,-499,"7,9",SPL_1409121500A_111_E_1535_525
111,"1534 + 524,0 m","1534 + 648,0 m",2,140912 00:00,141112 00:00,3700,-595,"5,9",SPL_1409121500A_111_E_1535_525
111,"1483 + 157,0 m","1483 + 178,0 m",3,140912 00:00,141112 00:00,3700,22000,"1,1",SPL_1409121617A_111_E_1483_814
111,"1514 + 961,0 m","1515 + 13,0 m",2,140912 00:00,141112 00:00,3700,-760,"4,7",SPL_1409121529A_111_E_1516_160
111,"1515 + 765,0 m","1515 + 946,0 m",2,140912 00:00,141112 00:00,3700,-675,"10,7",SPL_1409121529A_111_E_1516_160
111,"1482 + 587,0 m","1483 + 122,0 m",3,140912 00:00,141112 00:00,3700,"2464,5","0,3",SPL_1409121617A_111_E_1483_814
111,"1494 + 962,0 m","1495 + 51,05 m",2,140912 00:00,141112 00:00,3700,-530,"8,8",SPL_1409121554A_111_E_1496_6
111,"1493 + 900,1 m","1494 + 717,0 m",E,140912 00:00,141112 00:00,3700,1995,"6,4",SPL_1409121027A_111_E_1417_874
111,"1494 + 924,0 m","1494 + 949,0 m",2,140912 00:00,141112 00:00,3700,"3510,5","2,1",SPL_1409121554A_111_E_1496_6
111,"1483 + 714,0 m","1484 + 172,17 m",E,140912 00:00,141112 00:00,3700,580,"16,3",SPL_1409121027A_111_E_1417_874
111,"1505 + 508,0 m","1505 + 559,0 m",1,140912 00:00,141112 00:00,3700,-760,"2,1",SPL_1409121549A_111_1_1505_676
111,"1505 + 466,0 m","1505 + 491,0 m",1,140912 00:00,141112 00:00,3700,760,"1,5",SPL_1409121549A_111_1_1505_676
111,"1494 + 949,0 m","1494 + 962,0 m",2,140912 00:00,141112 00:00,3700,-970,"2,6",SPL_1409121554A_111_E_1496_6
111,"1495 + 51,05 m","1495 + 288,29 m",2,140912 00:00,141112 00:00,3700,-970,"4,4",SPL_1409121554A_111_E_1496_6
111,"1495 + 860,86 m","1496 + 409,0 m",E,140912 00:00,141112 00:00,3700,-581,0,SPL_1409121554A_111_E_1496_6
111,"1482 + 523,0 m","1482 + 587,0 m",3,140912 00:00,141112 00:00,3700,-902,"2,2",SPL_1409121617A_111_E_1483_814
111,"1473 + 603,0 m","1473 + 650,0 m",2,140912 00:00,141112 00:00,3700,950,"1,1",SPL_1409121629A_111_E_1474_757
111,"1474 + 249,0 m","1474 + 443,0 m",2,140912 00:00,141112 00:00,3700,-685,"6,3",SPL_1409121629A_111_E_1474_757
111,"1474 + 671,0 m","1475 + 84,0 m",E,140912 00:00,141112 00:00,3700,-986,0,SPL_1409121629A_111_E_1474_757
111,"1473 + 650,0 m","1473 + 831,0 m",2,140912 00:00,141112 00:00,3700,-782,"1,9",SPL_1409121629A_111_E_1474_757
111,"1433 + 556,0 m","1433 + 590,0 m",2,140912 00:00,141112 00:00,3700,300,"11,5",SPL_1409121744A_111_E_1434_808
111,"1434 + 453,0 m","1434 + 926,0 m",E,140912 00:00,141112 00:00,3700,587,"8,2",SPL_1409121744A_111_E_1434_808
111,"1504 + 600,0 m","1505 + 328,0 m",E,140912 00:00,141112 00:00,3700,592,"10,1",SPL_1409121551A_111_E_1505_20
111,"1504 + 600,0 m","1505 + 328,0 m",E,140912 00:00,141112 00:00,3700,592,"10,1",SPL_1409121551A_111_E_1505_20
111,"1482 + 485,5 m","1482 + 511,0 m",3,140912 00:00,141112 00:00,3700,760,"2,1",SPL_1409121617A_111_E_1483_814
111,"1484 + 172,17 m","1484 + 640,64 m",E,150727 00:00,150927 00:00,3382,-594,"10,4",SPL_1507270844A_111_E_1417_874
111,"1521 + 990,0 m","1522 + 181,0 m",E,150727 00:00,150927 00:00,3382,-751,"11,8",SPL_1507270844A_111_E_1417_874
111,"1521 + 9,0 m","1521 + 612,0 m",E,150727 00:00,150927 00:00,3382,-594,"10,3",SPL_1507270844A_111_E_1417_874
111,"1459 + 846,15 m","1460 + 330,33 m",E,150727 00:00,150927 00:00,3382,-769,"6,3",SPL_1507270844A_111_E_1417_874
111,"1462 + 748,75 m","1463 + 576,0 m",E,150727 00:00,150927 00:00,3382,-593,"11,7",SPL_1507270844A_111_E_1417_874
111,"1519 + 967,97 m","1520 + 610,0 m",E,150727 00:00,150927 00:00,3382,-596,"14,9",SPL_1507270844A_111_E_1417_874
111,"1504 + 134,0 m","1504 + 600,0 m",E,150727 00:00,150927 00:00,3382,-595,"10,9",SPL_1507270844A_111_E_1417_874
111,"1466 + 800,2 m","1467 + 75,0 m",E,150727 00:00,150927 00:00,3382,-583,"10,7",SPL_1507270844A_111_E_1417_874
111,"1424 + 965,0 m","1425 + 406,0 m",E,150727 00:00,150927 00:00,3382,-596,"10,3",SPL_1507270844A_111_E_1417_874
111,"1525 + 574,0 m","1525 + 841,0 m",E,150727 00:00,150927 00:00,3382,-491,"11,5",SPL_1507270844A_111_E_1417_874
